data,nr_iesire,den_tip,denumire,den_gest,cantitate,pret,valoare,tert,cod_fiscal,tva_art,tva
2026-01-14,7817,MARFA 2,"E3914LI FILTRU DE POLEN ,H",MARFA 2,1,41.32,41.32,SC EUROTIGLA SRL,RO37052165,21,8.68
2026-01-14,7817,MARFA 2,7711943681 FD ULEI MOTOR 5W30 5L O.E.,MARFA 2,1,210.74,210.74,SC EUROTIGLA SRL,RO37052165,21,44.26
2026-01-14,7817,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,150.0,150.0,SC EUROTIGLA SRL,RO37052165,21,31.5
2026-01-14,3195,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-14,7818,MARFA 2,W 712/95 FILTRU DE ULEI -MAN),MARFA 2,1,33.06,33.06,SC SSAB  AG  S.A.,RO2816022,21,6.94
2026-01-14,7818,MARFA 2,"E2998LC FILTRU ,DE POLEN "")",MARFA 2,1,47.11,47.11,SC SSAB  AG  S.A.,RO2816022,21,9.89
2026-01-14,7818,MARFA 2,E1105L FILTRU DE AER &,MARFA 2,1,56.2,56.2,SC SSAB  AG  S.A.,RO2816022,21,11.8
2026-01-14,7818,MARFA 2,CG530C3/5 ULEI MOTOR5W30 CASTROL 5L.,MARFA 2,1,264.46,264.46,SC SSAB  AG  S.A.,RO2816022,21,55.54
2026-01-14,7818,MARFA 2,97124NGK BUJIE SCANTEIE -NGK,MARFA 2,4,53.72,214.88,SC SSAB  AG  S.A.,RO2816022,21,45.12
2026-01-14,7818,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,250.0,250.0,SC SSAB  AG  S.A.,RO2816022,21,52.5
2026-01-14,3196,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-14,7819,MARFA 2,2580030120 SUPAPA EGR ELECTRICA O.E.,MARFA 2,1,1396.69,1396.69,SC ROUTTE CONSTRUCT SRL,RO13761321,21,293.31
2026-01-14,7819,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,450.0,450.0,SC ROUTTE CONSTRUCT SRL,RO13761321,21,94.5
2026-01-14,3197,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-14,7820,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,ALCORADA SRL,977170,21,31.24
2026-01-14,3198,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-14,7821,MARFA 1,04L 131 521BF TEAVA RECIRCULARE GAZE,MARFA 1,1,194.21,194.21,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,40.79
2026-01-14,7821,MARFA 1,FT22.0257 SENZOR TEMPERATURA GAZE,MARFA 1,1,115.7,115.7,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,24.3
2026-01-14,7821,MARFA 1,"0 280 142 431 UNITATE CONTROL POMPA VACUM,",MARFA 1,1,66.12,66.12,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,13.88
2026-01-14,7821,MARFA 1,E638L FILTRU DE AER -HENGST.,MARFA 1,1,61.98,61.98,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,13.02
2026-01-14,7821,MARFA 1,12217822098 RELEU BUJII,MARFA 1,1,471.9,471.9,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,99.1
2026-01-14,7821,MARFA 1,0092PA0110 BATERIE BOSCH POWER AGM 12V 80AH +CERT.GARANTIE,MARFA 1,1,659.5,659.5,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,138.5
2026-01-14,7821,MARFA 1,DEA20010 ELECTROVENTILATOR AEROTERMA,MARFA 1,1,215.7,215.7,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,45.3
2026-01-14,7821,MARFA 1,2400550 FURTUN SUPRAALIMENTARE,MARFA 1,1,117.36,117.36,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,24.64
2026-01-14,7821,MARFA 1,"P669H POMPA DE APA HEPU,",MARFA 1,1,395.87,395.87,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,83.13
2026-01-14,7821,MARFA 1,"22510F SENZOR TURATIE ROATA -FEBI,",MARFA 1,2,38.015,76.03,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,15.97
2026-01-14,7821,MARFA 1,"6K2080CT CUREA TRANSMISIE CONTY,",MARFA 1,1,65.29,65.29,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,13.71
2026-01-14,7821,Servicii vandute,MANOPERA,MARFA 1,1,49.59,49.59,SC AARON & MATTEO EXPRESS SRL,RO29009555,21,10.41
2026-01-14,7822,MARFA 1,"0986424364 SET PLACUTE FRANA -BOSCH ,{",MARFA 1,1,90.91,90.91,SANROTEX TRADING SRL,RO32163740,21,19.09
2026-01-14,7822,MARFA 1,0986478853 DISCURI FRANA PERECHE,MARFA 1,2,90.91,181.82,SANROTEX TRADING SRL,RO32163740,21,38.18
2026-01-14,7822,MARFA 1,"W 68/3 FILTRU DE ULEI ,MAN,",MARFA 1,1,24.79,24.79,SANROTEX TRADING SRL,RO32163740,21,5.21
2026-01-14,7822,MARFA 1,"E2906LI FILTRU DE POLEN ,,",MARFA 1,1,37.19,37.19,SANROTEX TRADING SRL,RO32163740,21,7.81
2026-01-14,7822,MARFA 1,E1466L FILTRU DE AER -HENGST,MARFA 1,1,52.07,52.07,SANROTEX TRADING SRL,RO32163740,21,10.93
2026-01-14,7822,MARFA 1,CG530L/5 EDGE 5W30 ULEI MOTOR 5L.^,MARFA 1,1,208.26,208.26,SANROTEX TRADING SRL,RO32163740,21,43.74
2026-01-14,7822,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 1,1,400.0,400.0,SANROTEX TRADING SRL,RO32163740,21,84.0
2026-01-14,7823,MARFA 2,2533012 GARNITURA PRAG,MARFA 2,1,232.23,232.23,SC BO-AMA IMPEX SRL,RO8336171,21,48.77
2026-01-14,7823,MARFA 2,"710327D -SUPAPA EGR,ELECTRICA ,",MARFA 2,1,355.37,355.37,SC BO-AMA IMPEX SRL,RO8336171,21,74.63
2026-01-14,7823,MARFA 2,"JTC2285 BRAT SUSPENSIE,TRW",MARFA 2,1,224.79,224.79,SC BO-AMA IMPEX SRL,RO8336171,21,47.21
2026-01-14,7823,MARFA 2,"JTC2286 BRAT SUSPENSIE ROATA,TRW",MARFA 2,1,224.79,224.79,SC BO-AMA IMPEX SRL,RO8336171,21,47.21
2026-01-14,7823,MARFA 2,V20-3346 CAPAC CHIULASA,MARFA 2,1,672.73,672.73,SC BO-AMA IMPEX SRL,RO8336171,21,141.27
2026-01-14,7823,MARFA 2,FD4263003 ARIPA FATA DREAPTA,MARFA 2,1,181.82,181.82,SC BO-AMA IMPEX SRL,RO8336171,21,38.18
2026-01-14,7823,MARFA 2,"0928402073 CIRCUIT RETUR CARBURANT -BOSCH ,",MARFA 2,1,87.6,87.6,SC BO-AMA IMPEX SRL,RO8336171,21,18.4
2026-01-14,7823,MARFA 2,03G121065AC CONDUCTA APA O.E.,MARFA 2,1,180.17,180.17,SC BO-AMA IMPEX SRL,RO8336171,21,37.83
2026-01-14,7823,MARFA 2,0092P00040 BATERIE BOSCH POWER 12V 60AH+CERT GARANTIE,MARFA 2,1,268.6,268.6,SC BO-AMA IMPEX SRL,RO8336171,21,56.4
2026-01-14,7823,MARFA 2,11427802114 GARNITURA INTRE BLOC MOTOR SI TERMOFLOT O.E.,MARFA 2,1,42.15,42.15,SC BO-AMA IMPEX SRL,RO8336171,21,8.85
2026-01-14,7823,MARFA 2,"FE26259 POMPA SPALARE GEAM,",MARFA 2,1,33.88,33.88,SC BO-AMA IMPEX SRL,RO8336171,21,7.12
2026-01-14,7823,MARFA 2,"P421H POMPA DE APA HEPU,",MARFA 2,1,270.25,270.25,SC BO-AMA IMPEX SRL,RO8336171,21,56.75
2026-01-14,7823,MARFA 2,"18572F FURTUN FRANA FEBI,",MARFA 2,1,28.1,28.1,SC BO-AMA IMPEX SRL,RO8336171,21,5.9
2026-01-14,7823,MARFA 2,CG530L/5 ULEI 5W30 ULEI CASTROL 5L}^,MARFA 2,2,206.61,413.22,SC BO-AMA IMPEX SRL,RO8336171,21,86.78
2026-01-14,7823,MARFA 2,HP109 4348 CONECTOR SISTEM DE RACIRE,MARFA 2,1,16.53,16.53,SC BO-AMA IMPEX SRL,RO8336171,21,3.47
2026-01-14,7823,MARFA 2,"AD 10013000GRN ,ANTIGEL 1,5 LL",MARFA 2,1,17.36,17.36,SC BO-AMA IMPEX SRL,RO8336171,21,3.64
2026-01-14,7823,MARFA 2,"AD 10013005GBN ,ANTIGEL 1,5L>",MARFA 2,1,17.36,17.36,SC BO-AMA IMPEX SRL,RO8336171,21,3.64
2026-01-14,7823,MARFA 2,"HU 726/2 FILTRU ULEI ,",MARFA 2,1,18.18,18.18,SC BO-AMA IMPEX SRL,RO8336171,21,3.82
2026-01-14,7823,Servicii vandute,MANOPERA,MARFA 2,1,66.12,66.12,SC BO-AMA IMPEX SRL,RO8336171,21,13.88
2026-01-15,3199,MARFA 1,"CG030PROFE/1 ULEI MOTOR PROFESIONAL 0W30 CASTROL 1L,",MARFA 2,2,59.505,119.01,CLIENT MARFA,,21,24.99
2026-01-15,3199,MARFA 1,E115H01 D208 FILTRU DE ULEI *#,MARFA 2,1,19.01,19.01,CLIENT MARFA,,21,3.99
2026-01-15,3199,MARFA 1,E19H D83 FILTRU DE ULEI      $,MARFA 2,1,15.7,15.7,CLIENT MARFA,,21,3.3
2026-01-15,3199,MARFA 1,E488L FILTRU AER -HEMG.                   $,MARFA 2,1,28.93,28.93,CLIENT MARFA,,21,6.07
2026-01-15,3199,MARFA 1,E998LC FILTRU DE POLEN #$,MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-15,3199,MARFA 1,KX 228D FILTRU COMBUSTIBIL *,MARFA 2,1,56.2,56.2,CLIENT MARFA,,21,11.8
2026-01-15,3199,MARFA 1,"P565H POMPA DE APA,HEPU",MARFA 2,1,126.45,126.45,CLIENT MARFA,,21,26.55
2026-01-15,3199,MARFA 1,E2905LI FILTRU AER HABITACLU),MARFA 2,1,21.49,21.49,CLIENT MARFA,,21,4.51
2026-01-15,3199,MARFA 1,"165461599ROE FD FILTRU DE AER ,O.E#",MARFA 2,1,33.88,33.88,CLIENT MARFA,,21,7.12
2026-01-15,3199,MARFA 1,130C16776R KIT DISTRIBUTIE O.E.^,MARFA 2,1,199.17,199.17,CLIENT MARFA,,21,41.83
2026-01-15,3199,MARFA 1,"P466H POMPA DE APA HEPU ,",MARFA 2,1,234.71,234.71,CLIENT MARFA,,21,49.29
2026-01-15,3199,MARFA 1,0986478868 DISC FRANA PERECHE,MARFA 2,2,49.585,99.17,CLIENT MARFA,,21,20.83
2026-01-15,3199,MARFA 1,"0986461769 ,SET PLACUTE FRANA -BOSCH,",MARFA 2,1,46.28,46.28,CLIENT MARFA,,21,9.72
2026-01-15,3199,MARFA 1,"AD 10013022 ANTIGEL 1,5 LI ,*",MARFA 2,2,20.66,41.32,CLIENT MARFA,,21,8.68
2026-01-15,3199,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-15,7824,MARFA 2,"152092567R FILTRU DE ULEI ,)",MARFA 2,1,36.36,36.36,SC ROUTTE CONSTRUCT SRL,RO13761321,21,7.64
2026-01-15,7824,MARFA 2,"1640000Q3A FILTRU DE MOTORINA,,",MARFA 2,1,202.48,202.48,SC ROUTTE CONSTRUCT SRL,RO13761321,21,42.52
2026-01-15,7824,MARFA 2,"165467674R FILTRU AER,,)",MARFA 2,1,53.72,53.72,SC ROUTTE CONSTRUCT SRL,RO13761321,21,11.28
2026-01-15,7824,MARFA 2,"E3914LI FILTRU ,POLEN ,",MARFA 2,1,41.32,41.32,SC ROUTTE CONSTRUCT SRL,RO13761321,21,8.68
2026-01-15,7824,MARFA 2,7711943681 FD ULEI MOTOR 5W30 5L O.E.),MARFA 2,1,210.74,210.74,SC ROUTTE CONSTRUCT SRL,RO13761321,21,44.26
2026-01-15,7824,MARFA 2,"7711943679 FD ULEI MOTOR CASTROL 5W-30 RN17 1L OE,,^",MARFA 2,1,52.07,52.07,SC ROUTTE CONSTRUCT SRL,RO13761321,21,10.93
2026-01-15,7824,MARFA 2,11469 LAMPA NR.IMATRICULARE,MARFA 2,2,132.23,264.46,SC ROUTTE CONSTRUCT SRL,RO13761321,21,55.54
2026-01-15,7824,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,250.0,250.0,SC ROUTTE CONSTRUCT SRL,RO13761321,21,52.5
2026-01-15,3200,MARFA 1,"H97W12 FILTRU DE ULEI -H,,",MARFA 2,1,19.83,19.83,CLIENT MARFA,,21,4.17
2026-01-15,3200,MARFA 1,EP5W40SXR/4 ULEI MOTOR EVOL.4W-40 4L),MARFA 2,1,122.31,122.31,CLIENT MARFA,,21,25.69
2026-01-15,3200,MARFA 1,"E1090L FILTRU DE ,AER #,",MARFA 2,1,45.45,45.45,CLIENT MARFA,,21,9.55
2026-01-15,3200,MARFA 1,"E154H D48 FILTRU DE ULEI ,#""",MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-15,3200,MARFA 1,"E301L FILTRU DE AER -""H",MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-15,3200,MARFA 1,"E900LC FILTRU DE POLEN CARBON ,""..",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-15,3200,MARFA 1,"532039810 ROLA GHIDARE CUREA TRANSMISIE,",MARFA 2,1,50.41,50.41,CLIENT MARFA,,21,10.59
2026-01-15,3200,MARFA 1,"4PK850ELASTIC CUREA TRANSMISIE -CONTY,,",MARFA 2,1,33.06,33.06,CLIENT MARFA,,21,6.94
2026-01-15,3200,MARFA 1,"""KTB1192DY CUREA DISTRIBUTIE",MARFA 2,1,317.36,317.36,CLIENT MARFA,,21,66.64
2026-01-15,3200,MARFA 1,DSS111DY ARTICULATIE SARCINA,MARFA 2,1,29.75,29.75,CLIENT MARFA,,21,6.25
2026-01-15,3200,MARFA 1,6K1026CT CUREA TRANSMISIE,MARFA 2,1,41.32,41.32,CLIENT MARFA,,21,8.68
2026-01-15,3200,MARFA 1,"04L 115 264A, CUREA DISTRIBUTIE",MARFA 2,1,114.05,114.05,CLIENT MARFA,,21,23.95
2026-01-15,3200,MARFA 1,"4119355 FURTUN FRANA METZGER ,",MARFA 2,1,47.11,47.11,CLIENT MARFA,,21,9.89
2026-01-15,3200,MARFA 1,"3397118902 SET STERGATOARE -BOSCH""""",MARFA 2,1,70.25,70.25,CLIENT MARFA,,21,14.75
2026-01-15,3200,MARFA 1,495 78 3 SUPORT EVACUARE -ERNST.,MARFA 2,2,4.13,8.26,CLIENT MARFA,,21,1.74
2026-01-15,3200,MARFA 1,GN1018BERU BUJIE INCANDESCENTA -BERU,MARFA 2,1,71.9,71.9,CLIENT MARFA,,21,15.1
2026-01-15,3200,MARFA 1,DRS20011 REGULATOR SUFLANTA AC,MARFA 2,1,71.07,71.07,CLIENT MARFA,,21,14.93
2026-01-15,3200,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-15,3201,MARFA 2,"CU 2433 FILTRU AER -CABINA,MAN",MARFA 2,1,35.54,35.54,CLIENT MARFA,,21,7.46
2026-01-15,3201,MARFA 2,"W 7008 FILTRU ,ULEI,MAN",MARFA 2,1,19.01,19.01,CLIENT MARFA,,21,3.99
2026-01-15,3201,MARFA 2,"145743393 FILTRU DE AER BOSCH,",MARFA 2,1,23.97,23.97,CLIENT MARFA,,21,5.03
2026-01-15,3201,MARFA 2,"EP5W30/1 ULEI MOTOR MOTORCRAFT 5W30 1L,",MARFA 2,4,31.405,125.62,CLIENT MARFA,,21,26.38
2026-01-15,3201,MARFA 2,KL 778 FILTRU COMBUSTIBIL*},MARFA 2,1,73.55,73.55,CLIENT MARFA,,21,15.45
2026-01-15,3201,MARFA 2,"15374F SURUB ,GOLIRE BAIA DE ULEI }""$",MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-15,3201,MARFA 2,11427802115 CONDUCTA TERMOFLOT O.E.},MARFA 2,1,76.03,76.03,CLIENT MARFA,,21,15.97
2026-01-15,3201,MARFA 2,"11427802117 CONDUCTA TERMOFLOT,O.E.",MARFA 2,1,80.99,80.99,CLIENT MARFA,,21,17.01
2026-01-15,3201,MARFA 2,982.340 BUSON DE ETANSARE BAIE DE ULEI:,MARFA 2,1,6.61,6.61,CLIENT MARFA,,21,1.39
2026-01-15,3201,MARFA 2,11 11 7 797 932 CAPAC DISTRIBUTIE O.E.,MARFA 2,1,26.45,26.45,CLIENT MARFA,,21,5.55
2026-01-15,3201,MARFA 2,03L131547P GARNITURA INTRE GARNIT.EVAC-TEAVA RACITOR EGR,MARFA 2,1,17.36,17.36,CLIENT MARFA,,21,3.64
2026-01-15,3201,MARFA 2,"150.190 GARNITURA CONDUCTA SUPAPA EGR,",MARFA 2,1,6.61,6.61,CLIENT MARFA,,21,1.39
2026-01-15,3201,MARFA 2,"AD 10013022 ,ANTIGEL 1,5 LL:",MARFA 2,1,20.66,20.66,CLIENT MARFA,,21,4.34
2026-01-15,3201,MARFA 2,EP5W040SXR/1 LEI MOTOR PURE 5W-40 1L,MARFA 2,3,28.1,84.3,CLIENT MARFA,,21,17.7
2026-01-15,3201,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-15,7825,MARFA 2,YBX9020 ACUMULATOR YUSA 9000 AGM 12V 950A +CERT.GAR.,MARFA 2,1,818.18,818.18,SC ETNA SRL,RO982231,21,171.82
2026-01-15,7825,MARFA 2,DSN3011 ELECTROMOTOR DENSO,MARFA 2,1,380.99,380.99,SC ETNA SRL,RO982231,21,80.01
2026-01-15,7825,MARFA 2,"343459K AMORTIZOARE EXCEL -G,",MARFA 2,2,116.53,233.06,SC ETNA SRL,RO982231,21,48.94
2026-01-15,7825,MARFA 2,"913121K SET PROTECTIE PRAF,^^",MARFA 2,1,68.6,68.6,SC ETNA SRL,RO982231,21,14.4
2026-01-15,7825,MARFA 2,"RG6538K ARC ELICOIDAL KYB,",MARFA 2,2,121.49,242.98,SC ETNA SRL,RO982231,21,51.02
2026-01-15,7825,MARFA 2,5NA853211A9B9 GRILA ARAMA INF.STG.BARA OE.,MARFA 2,1,167.77,167.77,SC ETNA SRL,RO982231,21,35.23
2026-01-15,7825,MARFA 2,E211H01 D208 FILTRU DE ULEI .},MARFA 2,1,22.31,22.31,SC ETNA SRL,RO982231,21,4.69
2026-01-15,7825,MARFA 2,"E2996LC FILTRU DE POLEN ,}",MARFA 2,1,65.29,65.29,SC ETNA SRL,RO982231,21,13.71
2026-01-15,7825,MARFA 2,E3919LC FILTRU POLEN CARBON},MARFA 2,1,41.32,41.32,SC ETNA SRL,RO982231,21,8.68
2026-01-15,7825,MARFA 2,"C 17 023 FILTRU AER  OEM,",MARFA 2,1,122.31,122.31,SC ETNA SRL,RO982231,21,25.69
2026-01-15,7825,MARFA 2,"CG540TD/5 ULEI MOTOR 5W-40 5L,,",MARFA 2,1,177.69,177.69,SC ETNA SRL,RO982231,21,37.31
2026-01-15,7825,MARFA 2,"AD 10012379  ANTIGEL ROSU ,G1 1L,)",MARFA 2,6,9.9167,59.5,SC ETNA SRL,RO982231,21,12.5
2026-01-15,7825,MARFA 2,"AD1004 APA DISTILATA 1LL,",MARFA 2,6,2.48,14.88,SC ETNA SRL,RO982231,21,3.12
2026-01-15,7825,MARFA 2,"H1112 BEC 12 V55W ,",MARFA 2,2,12.395,24.79,SC ETNA SRL,RO982231,21,5.21
2026-01-15,7825,Servicii vandute,MANOPERA,MARFA 2,1,49.59,49.59,SC ETNA SRL,RO982231,21,10.41
2026-01-16,7826,MARFA 2,152093920ROE FD FILTRU DE ULEI O.E.I,MARFA 2,1,28.93,28.93,SC UTIL S.P.C SRL,RO1285275,21,6.07
2026-01-16,7826,MARFA 2,164004350R FILTRU COMBUSTIBIL CU CARCASA OE},MARFA 2,1,247.93,247.93,SC UTIL S.P.C SRL,RO1285275,21,52.07
2026-01-16,7826,MARFA 2,E1251L FILTRU DE AER ){,MARFA 2,1,42.98,42.98,SC UTIL S.P.C SRL,RO1285275,21,9.02
2026-01-16,7826,MARFA 2,"E2975LI FILTRU DE POLEN #,^",MARFA 2,1,66.12,66.12,SC UTIL S.P.C SRL,RO1285275,21,13.88
2026-01-16,7826,MARFA 2,"7711943687 ULEI MOTOR 5W30 O.E.,5L",MARFA 2,1,221.49,221.49,SC UTIL S.P.C SRL,RO1285275,21,46.51
2026-01-16,7826,MARFA 2,"7711943685 ULEI MOTOR 5W30 1L,OE",MARFA 2,2,49.585,99.17,SC UTIL S.P.C SRL,RO1285275,21,20.83
2026-01-16,7826,MARFA 2,F518.471.021 -SURUB GOLIREA BAIA CU RING.,MARFA 2,1,9.92,9.92,SC UTIL S.P.C SRL,RO1285275,21,2.08
2026-01-16,7826,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,200.0,200.0,SC UTIL S.P.C SRL,RO1285275,21,42.0
2026-01-16,7827,MARFA 2,"HU 8005 Z FILTRU ,DE ULEI ,:",MARFA 2,1,46.28,46.28,SC SSAB  AG  S.A.,RO2816022,21,9.72
2026-01-16,7827,MARFA 2,F026402855 FILTRU DE COMBUSTIBIL>,MARFA 2,1,107.44,107.44,SC SSAB  AG  S.A.,RO2816022,21,22.56
2026-01-16,7827,MARFA 2,C 39 002 FILTRU AER -MAN.,MARFA 2,1,74.38,74.38,SC SSAB  AG  S.A.,RO2816022,21,15.62
2026-01-16,7827,MARFA 2,"E2980LB FILTRU DE POEN,",MARFA 2,1,66.12,66.12,SC SSAB  AG  S.A.,RO2816022,21,13.88
2026-01-16,7827,MARFA 2,"CG530L/4 ULEI 5W30 LONG LIFE CASTROL 4L,CASTROL,",MARFA 2,2,214.875,429.75,SC SSAB  AG  S.A.,RO2816022,21,90.25
2026-01-16,7827,MARFA 2,F257.807.011 -SURUB GOLIRE BAIE },MARFA 2,1,8.26,8.26,SC SSAB  AG  S.A.,RO2816022,21,1.74
2026-01-16,7827,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,200.0,200.0,SC SSAB  AG  S.A.,RO2816022,21,42.0
2026-01-16,3202,MARFA 1,"E340H D247 FILTRU DE ULEI """"*",MARFA 2,1,19.83,19.83,CLIENT MARFA,,21,4.17
2026-01-16,3202,MARFA 1,"E2998LC FILTRU DE POLEN !,",MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-16,3202,MARFA 1,"CG540 TD/4 ULEI MOTOR 5W40 4L""",MARFA 2,1,178.51,178.51,CLIENT MARFA,,21,37.49
2026-01-16,3202,MARFA 2,S 3088 C FILTRU AER HABITACLU SOFIMA,MARFA 2,1,17.36,17.36,CLIENT MARFA,,21,3.64
2026-01-16,3202,MARFA 2,S 9012 A FILTRU DE AER SOFIMA,MARFA 2,1,17.36,17.36,CLIENT MARFA,,21,3.64
2026-01-16,3202,MARFA 2,11 11 7 797 932 CAPAC DISTRIBUTIE O.E.,MARFA 2,1,26.45,26.45,CLIENT MARFA,,21,5.55
2026-01-16,3202,MARFA 2,"F218-986 KIT FISCHER F1,OEM",MARFA 2,1,28.93,28.93,CLIENT MARFA,,21,6.07
2026-01-16,3202,MARFA 2,F934-959 PEUG CLAMP 59MM^,MARFA 2,1,8.26,8.26,CLIENT MARFA,,21,1.74
2026-01-16,3202,MARFA 2,"3397118560 SET STERGATOR ,BOSCH",MARFA 2,1,46.28,46.28,CLIENT MARFA,,21,9.72
2026-01-16,3202,MARFA 2,0986494528 SET PLACUTE FRANA -BOSCH!,MARFA 2,1,65.29,65.29,CLIENT MARFA,,21,13.71
2026-01-16,3202,MARFA 2,"13717810772 FURTUN EPURATOR GAZE OE,",MARFA 2,1,95.87,95.87,CLIENT MARFA,,21,20.13
2026-01-16,3202,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI **",MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-16,3202,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-16,7828,MARFA 2,H20343OEM SET RULMENT ROATA DR.FATA,MARFA 2,1,413.22,413.22,SC DISTINCT RETAIL SRL,RO43246026,21,86.78
2026-01-16,7828,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,250.0,250.0,SC DISTINCT RETAIL SRL,RO43246026,21,52.5
2026-01-16,3203,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-16,3204,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,4,99.1725,396.69,CLIENT  I.T.P.,,21,83.31
2026-01-16,3205,MARFA 2,"H97W05 FILTRU DE ULEI ,_",MARFA 2,1,14.88,14.88,CLIENT MARFA,,21,3.12
2026-01-16,3205,MARFA 2,F026400391 FILTRU DE AER :,MARFA 2,1,42.15,42.15,CLIENT MARFA,,21,8.85
2026-01-16,3205,MARFA 2,WK 6003 FILTRU COBUSTIBIL},MARFA 2,1,76.86,76.86,CLIENT MARFA,,21,16.14
2026-01-16,3205,MARFA 2,"E998LC FILTRU *DE POLEN )CARBON ,",MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-16,3205,MARFA 2,"CG530L/5 ULEI 5W30 ULEI CASTROL 5L,",MARFA 2,1,206.61,206.61,CLIENT MARFA,,21,43.39
2026-01-16,3205,MARFA 2,"15374F SURUB ,GOLIRE BAIA DE ULEI^^",MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-16,3205,MARFA 2,6025 CGI FINISARE SOFT  CRS,MARFA 2,2,34.71,69.42,CLIENT MARFA,,21,14.58
2026-01-16,3205,MARFA 2,MT136 BANDA MASCARE GALBENA,MARFA 2,6,6.6117,39.67,CLIENT MARFA,,21,8.33
2026-01-16,3205,MARFA 2,"SMIRDEX ,ABRAZIV SUPERFIN )",MARFA 2,12,1.24,14.88,CLIENT MARFA,,21,3.12
2026-01-16,3205,MARFA 2,"NORTON DISC MULTIAIR A975,P500 150X15MM,",MARFA 2,50,2.4794,123.97,CLIENT MARFA,,21,26.03
2026-01-16,3205,MARFA 2,AUTOLAKX.LINE PREMIUM ULTRA X-FAST CLEARCOAT,MARFA 2,3,29.7533,89.26,CLIENT MARFA,,21,18.74
2026-01-16,3205,MARFA 2,FOLIE PENTRU IZOLAT CARTO 300M,MARFA 2,95,0.8264,78.51,CLIENT MARFA,,21,16.49
2026-01-16,3205,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-16,3206,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,107.44,107.44,CLIENT  I.T.P.,,21,22.56
2026-01-16,3207,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-16,7829,MARFA 2,"HU 6013 Z FILTRU DE ,ULEI*",MARFA 2,1,41.32,41.32,SC MOLDOGLASS SRL,RO9978390,21,8.68
2026-01-16,7829,MARFA 2,"E1090L FILTRU DE AER ,HENGST""",MARFA 2,1,59.5,59.5,SC MOLDOGLASS SRL,RO9978390,21,12.5
